energy,danceability,liveness,valence,acousticness,speechiness,track_name,artist_name,rating
0.895,0.598,0.322,0.124,0.000571,0.0427,House of Tha Fucxs,Tha Fucxs,-1
0.273,0.873,0.106,0.0497,0.0229,0.0925,Let Me Tell You,Xavier Wulf,-1
0.7909999999999999,0.7509999999999999,0.0878,0.92,0.152,0.0383,Vete,Mexikolombia,-1
0.252,0.619,0.109,0.736,0.7040000000000001,0.303,castaña,oofoe,-1
0.58,0.6509999999999999,0.135,0.528,0.13,0.239,Agüita del Equilibrio ( Juan Campodónico Remix ),Alejandro y Maria Laura,-1
0.0481,0.113,0.0468,0.038,0.953,0.039,"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",Sergei Rachmaninoff,-1
0.147,0.415,0.0807,0.253,0.8740000000000001,0.04,So Cool (Acoustic),Lauren Giraldo,-1
0.321,0.517,0.147,0.952,0.8809999999999999,0.0442,Quite Quiet Qualities,Gundam FIght,-1
0.7120000000000001,0.903,0.148,0.79,0.179,0.214,Me Rompieron Tu Retrato,Lalo Mora,-1
0.828,0.6559999999999999,0.2189999999999999,0.948,0.173,0.0294,Learning To Fly,Tom Petty and the Heartbreakers,-1
0.518,0.893,0.1119999999999999,0.352,0.15,0.366,Keep Rollin (feat. Jet),Zach Smith,-1
0.972,0.6409999999999999,0.06,0.55,0.00328,0.0612,Eighty Six,Mark Knight,-1
0.4629999999999999,0.3379999999999999,0.357,0.758,0.201,0.0307,The Wrong Part,Mike Rittenhouse,-1
0.8290000000000001,0.573,0.406,0.82,0.416,0.0315,"Should I Take You Home - Live from Bloomington, IN",Durand Jones & The Indications,-1
0.637,0.604,0.118,0.407,0.645,0.0306,Sleep Walking,The Spacies,-1
0.462,0.614,0.086,0.626,0.52,0.0325,Dos Luces,Los Cadetes De Linares,-1
0.8079999999999999,0.657,0.6829999999999999,0.156,0.252,0.139,Dragon,Vald,-1
0.6659999999999999,0.6609999999999999,0.125,0.628,0.0239,0.132,Remember Me,Ace Boogy,-1
0.505,0.763,0.0738,0.75,0.268,0.0947,Beam Back at the Beam,Pace Rush,-1
0.00887,0.147,0.107,0.0316,0.991,0.0387,New Beginings,Yoga Music JA,-1
0.733,0.6759999999999999,0.147,0.8859999999999999,0.131,0.0768,Fulana,Hector Miller,-1
0.961,0.262,0.324,0.214,2.02e-05,0.1159999999999999,Ripperology,Skeletal Remains,-1
0.8240000000000001,0.5920000000000001,0.136,0.248,0.1159999999999999,0.275,So Far Away - Bad Decisions Remix,Martin Garrix,-1
0.0871,0.226,0.129,0.401,0.981,0.0371,Breath Of Life,Ghost Flows,-1
0.4479999999999999,0.635,0.102,0.8340000000000001,0.852,0.0428,Blink,Ruru,-1
0.688,0.76,0.1009999999999999,0.584,0.0605,0.0664,Locked Out,James The Mormon,-1
0.502,0.8759999999999999,0.121,0.27,0.000455,0.308,I Think I Can Fly (feat. Snoop Dogg),Young Dolph,-1
0.5710000000000001,0.652,0.15,0.272,0.672,0.124,Father Forgive Me,The Real CEO,-1
0.107,0.204,0.119,0.0624,0.221,0.048,Dawn,Picadillo Procurement,-1
0.941,0.626,0.2,0.5,0.13,0.0922,Pideme - (Salsaton Version),Pedro Alonso,-1
0.5,0.773,0.0935,0.59,0.209,0.325,JailHizeeBlues,GlokkNine,-1
0.69,0.525,0.427,0.613,0.00064,0.0277,What You Say,American Walk,-1
0.706,0.524,0.479,0.6779999999999999,0.359,0.272,"A State Of Trance (ASOT 881) - ADE ASOT, Pt. 2",Armin van Buuren,-1
0.235,0.644,0.107,0.0707,0.27,0.0405,Find a Way,Jellis,-1
0.0709,0.154,0.0774,0.435,0.8690000000000001,0.0367,"Trio in G Major, BWV 586 (Allegro)",Johann Sebastian Bach,-1
0.564,0.56,0.0644,0.823,0.0593,0.0292,Un Adios A Mi Madre,Los Cadetes De Linares,-1
0.47,0.6779999999999999,0.139,0.58,0.00131,0.311,Act Right,A'vyzion,-1
0.513,0.67,0.0509,0.919,0.0795,0.0586,Goodbye to the Country,Field Music,-1
0.5670000000000001,0.825,0.0595,0.894,0.5920000000000001,0.0466,Girls Go Fishin',Neil Diamond,-1
0.7020000000000001,0.628,0.37,0.276,0.166,0.0438,Floating (feat. Khalid) [Ekali Remix],Alina Baraz,-1
0.5770000000000001,0.637,0.672,0.42,0.355,0.0803,War - En Vivo,Paty Cantú,-1
0.57,0.8440000000000001,0.0599,0.174,0.00399,0.0716,Dark Sound - Light Version,Manu,-1
0.6990000000000001,0.753,0.146,0.457,0.0147,0.0703,Takers,T-Rock,-1
0.622,0.41,0.11,0.239,0.176,0.0281,Good Good Father,Chris Tomlin,-1
0.0308,0.126,0.1009999999999999,0.0388,0.4529999999999999,0.0467,Dreaming Lake,Zen Reflection,-1
0.516,0.642,0.299,0.961,0.899,0.0454,小さなジーグ K.574 - グランドピアノバージョン,Wolfgang Amadeus Mozart,-1
0.879,0.5529999999999999,0.809,0.755,0.0554,0.0724,Feels Like a Party,LOCASH,-1
0.994,0.444,0.792,0.386,0.00131,0.1119999999999999,Mold,Nekrogoblikon,-1
0.519,0.551,0.105,0.14,0.00831,0.0915,Move,Evil Needle,-1
0.607,0.767,0.106,0.347,0.0248,0.178,The First,Go Villain,-1
0.696,0.7959999999999999,0.0557,0.7559999999999999,0.4,0.0725,Koka Kola (feat. Ink),Summerella,-1
0.96,0.4629999999999999,0.856,0.0898,0.000842,0.0624,keygen,Nitro Fun,-1
0.5589999999999999,0.675,0.0843,0.6679999999999999,0.0060799999999999,0.106,Big Bag,"Tyler, The Creator",-1
0.752,0.7829999999999999,0.182,0.76,0.816,0.0331,Cortinas Guindas,Los Rugar,-1
0.645,0.613,0.362,0.5329999999999999,0.00615,0.0541,Beautiful,The Alarm,-1
0.187,0.171,0.42,0.322,0.8059999999999999,0.0359,"I. O Ewigkeit, du Donnerwort (Chor)",Johann Sebastian Bach,-1
0.171,0.135,0.107,0.24,0.35,0.0398,"Lobt Gott, ihr Christen, allzugleich, BWV 732a",Johann Sebastian Bach,-1
0.575,0.518,0.133,0.8640000000000001,0.69,0.1119999999999999,Mad,Sammy Pharaoh,-1
0.83,0.677,0.0889,0.514,0.00371,0.132,Taken,Mackenzie Sol,-1
0.541,0.397,0.1009999999999999,0.173,0.507,0.0271,that was then,isaac gracie,-1
0.547,0.784,0.432,0.359,0.7170000000000001,0.2339999999999999,Bones (feat. Jack Hawitt),Luvian,-1
0.759,0.5529999999999999,0.726,0.246,0.213,0.0541,XTCY,Kanye West,-1
0.7020000000000001,0.838,0.225,0.451,0.0417,0.2289999999999999,My Suga,Rox from the block,-1
0.863,0.5670000000000001,0.1969999999999999,0.618,0.275,0.124,So Good,Red Velvet,-1
0.295,0.198,0.111,0.0593,0.912,0.0379,Kaathalae Kaathalae - Version 1,Govind Vasantha,-1
0.6890000000000001,0.653,0.166,0.1119999999999999,0.00188,0.0543,Caminito,MOÜGLI,-1
0.7609999999999999,0.653,0.264,0.946,0.0215,0.0434,Tact,Mission Impact,-1
49.0,38.0,11.0,21.0,24.0,6.0,Als Ze Er Niet Is,De Dijk,-1
0.521,0.721,0.127,0.942,0.0707,0.0612,Psycho Killer,Talking Heads,-1
0.654,0.762,0.146,0.693,0.36,0.0272,Volver A Verte,La Nobleza De Aguililla,-1
0.993,0.491,0.105,0.535,0.0346,0.47,Tear It Down,Bailo,-1
0.618,0.599,0.0678,0.8959999999999999,0.326,0.0481,Buena Sera - Recorded at Spotify Studios NYC,Michael Bublé,-1
0.0274,0.347,0.118,0.0431,0.993,0.0553,"Fantasiestücke, Op.111: II. Ziemliech langsam",Robert Schumann,-1
0.6609999999999999,0.823,0.291,0.466,0.136,0.141,Cashout,Rambosavage,-1
0.711,0.845,0.0717,0.276,0.2339999999999999,0.0977,Famalam,Harrison Sands,-1
0.175,0.363,0.2,0.82,0.986,0.0344,"Keyboard Partita No. 6 in E Minor, BWV 830: III. Corrente",Johann Sebastian Bach,-1
0.985,0.546,0.959,0.356,0.0533,0.467,Proper - G-Buck Remix,Bro Safari,-1
0.758,0.8759999999999999,0.0274,0.91,0.0225,0.0829,Lover Chanting,Little Dragon,-1
0.5760000000000001,0.7140000000000001,0.456,0.104,0.00672,0.053,Different,JD. Reid,-1
0.24,0.428,0.1,0.353,0.74,0.0334,Reckless Love / How He Loves Us,Anthem Lights,-1
0.875,0.722,0.353,0.705,0.0504,0.0469,B-DAY,iKON,-1
0.4379999999999999,0.466,0.291,0.413,0.6920000000000001,0.239,i'ma get you,duendita,-1
0.588,0.593,0.36,0.563,0.797,0.0644,broken,modii,-1
0.888,0.24,0.366,0.38,0.00263,0.132,A State Of Trance (ASOT 860) - Intro,Armin van Buuren,-1
0.375,0.74,0.148,0.373,0.293,0.518,Dear God,King Chollo,-1
0.445,0.6509999999999999,0.216,0.525,0.352,0.0852,6,Gentle Bones,-1
0.5,0.7559999999999999,0.0787,0.413,0.011,0.0457,Make Me Feel Good,Image Sounds,-1
0.66,0.53,0.111,0.409,0.0544,0.0449,Heavy Hearts,Floods,-1
0.905,0.627,0.347,0.28,0.00573,0.0599,Dream World,araabMUZIK,-1
0.907,0.556,0.175,0.148,0.000957,0.0297,Rejected,Image Sounds,-1
0.6579999999999999,0.748,0.109,0.4479999999999999,0.196,0.0526,No Drama,Tinashe,-1
0.74,0.6829999999999999,0.3,0.365,0.768,0.903,The Pilot - Intro,Method Man,-1
0.6579999999999999,0.841,0.165,0.695,0.0028,0.303,Check,Young Lyric,-1
0.71,0.63,0.187,0.966,0.4589999999999999,0.0459,No Hablo Por Hablar,Teodoro Reyes,-1
0.8640000000000001,0.275,0.14,0.287,0.000261,0.0487,In the Powder Blue,Punchline,-1
0.196,0.248,0.111,0.46,0.993,0.0508,"Lute Suite in G Minor, BWV 995: I. Prelude",Johann Sebastian Bach,-1
0.972,0.565,0.0843,0.871,0.00632,0.0764,Walking On Sunshine,Katrina & The Waves,-1
0.5760000000000001,0.51,0.0966,0.752,0.745,0.0302,Flores Negras,José Maria Napoleón,-1
0.311,0.688,0.0731,0.271,0.386,0.0271,"Flower of the Universe (No I.D. Remix) [From Disney's ""A Wrinkle in Time""]",Sade,-1
0.068,0.5579999999999999,0.134,0.792,0.977,0.0517,"2声のインヴェンション 第14番 変ロ長調, BWV 785",Johann Sebastian Bach,-1
0.956,0.18,0.91,0.144,0.847,0.171,Bad Relationships Are an Indefinite Health Risk (Live),This Rigid Empire,-1
0.665,0.8,0.181,0.7190000000000001,0.473,0.13,Location,WillThaRapper,-1
0.52,0.626,0.0787,0.505,0.1639999999999999,0.401,Due To Me,Jean Deaux,-1
0.574,0.6459999999999999,0.106,0.63,0.5,0.0336,La Persona Que No Eres,Raquel Sofia,-1
0.655,0.332,0.2789999999999999,0.303,0.00126,0.0485,Floral,Charmer,-1
0.652,0.8740000000000001,0.143,0.389,0.237,0.345,ATÍPICO,Djonga,-1
0.677,0.644,0.0256,0.826,0.325,0.1,Truth,TVXQ!,-1
0.902,0.654,0.0682,0.698,0.00424,0.185,Get Down,TyC,-1
0.6679999999999999,0.292,0.327,0.36,0.0159,0.0557,Just Give Me Jesus,Unspoken,-1
0.45,0.657,0.386,0.341,0.835,0.0346,Grey Skies,James Quick,-1
0.2189999999999999,0.8390000000000001,0.166,0.2269999999999999,0.932,0.0409,Poem About Death,Agnes Obel,-1
0.177,0.573,0.108,0.312,0.922,0.347,Nothing changes: everything is different,H.1,-1
0.023,0.362,0.0996,0.5820000000000001,0.987,0.0412,The Little Cottage,Holly Dante,-1
0.431,0.618,0.1689999999999999,0.21,0.342,0.0483,Coming To My Senses,Alina Baraz,-1
0.826,0.3,0.325,0.106,0.000786,0.064,Bengaluru (ASOT 889),Artento Divini,-1
0.741,0.4629999999999999,0.121,0.466,2.6600000000000003e-05,0.0478,OvOblivion,The Greater Good,-1
0.63,0.8,0.095,0.97,0.899,0.139,Untitled No 1,Trace Mountains,-1
0.948,0.542,0.3279999999999999,0.7559999999999999,0.0012699999999999,0.0893,ALRIGHT! ALRIGHT!,GENERATIONS from EXILE TRIBE,-1
0.87,0.5770000000000001,0.574,0.556,0.267,0.0531,Kids Again (feat. Lou Cornago),Dopenope,-1
0.7709999999999999,0.727,0.324,0.662,0.24,0.0872,Never Good Enough,Leon Chavis And The Zydeco Flames,-1
0.389,0.407,0.124,0.322,0.937,0.0332,A Million Dreams,GENTRI,-1
0.0576,0.145,0.106,0.108,0.956,0.0437,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Guillermo Figueroa: 10. Jesu, Joy Of Man's Desiring (Arr. by Guillermo Figueroa)",Johann Sebastian Bach,-1
0.755,0.541,0.286,0.489,0.00915,0.0546,We Behold (Live),Church of the City New York,-1
0.2269999999999999,0.283,0.401,0.0476,0.639,0.0391,We Learn to Speak yet Another Language,Kronos Quartet,-1
0.46,0.3229999999999999,0.0516,0.952,0.933,0.0355,"The Well-Tempered Clavier, Book 1, Prelude & Fugue in E Minor, BWV 855: II. Fugue",Johann Sebastian Bach,-1
0.957,0.248,0.0675,0.236,1.6e-05,0.1639999999999999,Mortal Decimation,Skeletal Remains,-1
0.374,0.711,0.151,0.4379999999999999,0.5710000000000001,0.0289,Yo Sé Que Tu,Marisela,-1
0.552,0.66,0.583,0.872,0.447,0.154,El Aguacate (En Vivo),LEGADO 7,-1
0.7440000000000001,0.54,0.3289999999999999,0.68,0.103,0.0382,Doubt Me Now,Cody Johnson,-1
0.672,0.506,0.104,0.361,0.687,0.297,Skank on Me,Jammer,-1
0.583,0.6809999999999999,0.177,0.253,0.1159999999999999,0.0292,Only LOV,Swaggy T,-1
0.3379999999999999,0.56,0.1369999999999999,0.214,0.28,0.0435,Doubt,Charlotte Day Wilson,-1
0.604,0.823,0.0842,0.861,0.0215,0.0357,Goodbye,Boy In Space,-1
0.99,0.37,0.257,0.142,0.00122,0.146,Enough Enough Enough,Dead!,-1
0.764,0.664,0.0443,0.821,0.24,0.135,U the Type (feat. Yhung T.O. & Lil Pete),Philthy Rich,-1
0.634,0.847,0.0958,0.047,0.1169999999999999,0.0556,Free Up,Brenmar,-1
0.705,0.6759999999999999,0.105,0.475,0.131,0.0334,Look on the Bright Side - Full,Ron Komie,-1
0.763,0.7759999999999999,0.0869,0.938,0.327,0.0822,El Samurai,Buknas De Culiacan,-1
0.88,0.312,0.0996,0.597,3.75e-05,0.0556,Birds of Paradise,King Tuff,-1
0.516,0.613,0.135,0.4,0.3,0.45,Locked Up,Kolyon,-1
0.957,0.738,0.347,0.442,0.0431,0.0623,Junkworld,SVDDEN DEATH,-1
0.845,0.767,0.191,0.8740000000000001,0.319,0.0328,Mitad Y Mitad,Calibre 50,-1
0.805,0.8190000000000001,0.0526,0.794,0.0154,0.217,Punk Ass Bitch,Street Knowledge,-1
0.62,0.7340000000000001,0.427,0.492,0.222,0.368,Ransom,Taysav,-1
0.6729999999999999,0.655,0.0704,0.825,0.8079999999999999,0.0314,Sin Explicación,Virlan Garcia,-1
0.843,0.711,0.102,0.377,0.1169999999999999,0.0466,No Excuses,Ralph Felix,-1
0.616,0.7609999999999999,0.0742,0.961,0.425,0.0292,Por Alguien Más,Intocable,-1
0.276,0.7759999999999999,0.0863,0.0632,0.2289999999999999,0.214,Leeches,Jaycreux,-1
0.27,0.0639,0.379,0.0687,0.0609,0.039,"Pièce d'orgue, BWV 572",Johann Sebastian Bach,-1
0.3939999999999999,0.617,0.131,0.302,0.273,0.191,Focus,Prof,-1
0.7070000000000001,0.603,0.1159999999999999,0.488,0.0899,0.3,Touch Down - Remix,Stylo G,-1
0.93,0.633,0.308,0.102,0.0123,0.0603,Be Yourself,Goodluck,-1
0.782,0.5720000000000001,0.105,0.509,0.0037799999999999,0.086,Ways to Go,Rence,-1
0.0755,0.187,0.1009999999999999,0.0448,0.949,0.0457,Ambient Sounds for Sleep,Binaural Beats Sleep,-1
0.557,0.7140000000000001,0.13,0.591,0.357,0.0468,Dont Want 2 Choose,Jonah Legacy,-1
0.652,0.473,0.259,0.6729999999999999,0.0238,0.0947,"A State Of Trance (ASOT 858) - Coming Up, Pt. 1",Armin van Buuren,-1
0.773,0.5329999999999999,0.108,0.8909999999999999,0.0914,0.0416,Take Tonight,The Family Crest,-1
0.7909999999999999,0.5529999999999999,0.14,0.42,0.141,0.4,Star Struck,Tray Loop,-1
0.552,0.7440000000000001,0.0759,0.424,0.173,0.0398,Body Talk,Derek King,-1
0.131,0.605,0.122,0.46,0.995,0.0487,Don Quixote,Stumbleweeds,-1
0.7190000000000001,0.711,0.0852,0.293,0.0581,0.0548,WORK,ionnalee,-1
0.627,0.6990000000000001,0.16,0.968,0.7240000000000001,0.144,La Pajarera,Banda Zirahuen,-1
0.525,0.562,0.131,0.287,0.00554,0.0491,Ocean of Dryness,Ghosper,-1
0.76,0.522,0.313,0.159,0.000349,0.0695,This Summer,Maroon 5,-1
0.5720000000000001,0.57,0.114,0.444,0.19,0.0853,We Shall Be Lifted,Laraaji,-1
0.609,0.637,0.123,0.92,0.503,0.0762,Joven de Uruachi,Traviezoz de la Zierra,-1
0.56,0.659,0.6829999999999999,0.738,0.295,0.0648,The Continuing Story Of Bungalow Bill - 2018 Mix,The Beatles,-1
0.486,0.784,0.0681,0.573,0.00607,0.125,ICY GRL - Instrumental,Saweetie,-1
0.5710000000000001,0.7959999999999999,0.0812,0.396,0.072,0.0526,No More,Olivera,-1
0.487,0.486,0.0578,0.496,0.128,0.0341,La Desconocida (feat. Ivan Reyes),Erika Vidrio,-1
0.479,0.23,0.109,0.0753,0.113,0.0359,Showdown,Andrew Lockington,-1
0.5760000000000001,0.8079999999999999,0.179,0.569,0.253,0.291,Funny 2 Me,Tyson El Dominicano,-1
0.42,0.6459999999999999,0.107,0.0925,0.43,0.084,Mirror,Madison Ryann Ward,-1
0.57,0.701,0.268,0.183,0.0559999999999999,0.255,Pistol Love (feat. Rob Vicious),Shoreline Mafia,-1
0.774,0.696,0.355,0.39,0.00443,0.2769999999999999,The Light,Video 4.0,-1
0.809,0.496,0.313,0.5820000000000001,0.0625,0.0331,Blooming,PERC%NT,-1
0.785,0.7959999999999999,0.0936,0.123,0.00106,0.0467,Lower - Instrumental,AMBER,-1
0.944,0.371,0.435,0.267,0.207,0.192,Paragraphs & Parallels,Bright Fires,-1
0.732,0.617,0.125,0.723,0.0278,0.0278,these are my friends,lovelytheband,-1
0.581,0.758,0.345,0.557,0.355,0.1119999999999999,You Know,The Fjords,-1
0.862,0.478,0.501,0.45,0.017,0.0588,Take You Down,Fox Stevenson,-1
0.79,0.813,0.3289999999999999,0.537,0.00772,0.0473,Dancing On The Moon - Cavego Remix,Hotel Garuda,-1
0.598,0.75,0.139,0.466,0.858,0.05,Tinder Loves,Fer Rivero,-1
0.52,0.531,0.0922,0.317,0.241,0.048,Us,James Bay,-1
0.594,0.7040000000000001,0.397,0.931,0.565,0.0673,Baba Nanak,Sukh Sandhu,-1
0.972,0.5870000000000001,0.0716,0.0948,0.00862,0.138,Wiggy Giggy,The Lovely Eggs,-1
0.165,0.639,0.12,0.906,0.8290000000000001,0.0619,Screw Action,Kadayam,-1
0.643,0.455,0.114,0.3929999999999999,0.00526,0.134,Darkness-Il conflitto,NewAir,-1
0.00243,0.0,0.12,0.0,0.495,0.0,"Fan Noises for Sleeping (Looped, Loopable Fast Sleep)",Brown Noise Baby,-1
0.8420000000000001,0.79,0.0644,0.7090000000000001,0.00165,0.2319999999999999,Fire,Flex,-1
0.183,0.733,0.143,0.253,0.698,0.158,Shadows,Triple Two Six,-1
0.428,0.5660000000000001,0.102,0.253,0.642,0.0347,缺,Hins Cheung,-1
0.141,0.382,0.0973,0.0394,0.919,0.0357,In My Darkness,Of the Land,-1
0.392,0.59,0.0805,0.812,0.83,0.0348,Que Haria Sin Ti,Duo Libano,-1
0.0819999999999999,0.506,0.121,0.461,0.996,0.0484,"The Well-Tempered Clavier, Book 2, Prelude & Fugue in D Major, BWV 874: II. Fugue",Johann Sebastian Bach,-1
0.669,0.637,0.406,0.501,0.0135,0.0732,Sign,EXO,-1
0.778,0.8420000000000001,0.104,0.902,0.63,0.0454,Creíste,Anthony Santos,-1
0.698,0.615,0.18,0.437,0.0812,0.0485,What I Know Now (feat. Wiz Khalifa),THEY.,-1
0.0534,0.363,0.0995,0.0451,0.994,0.0335,"Le martyre de St. Sebastien, L. 124 (Arr. V. Larderet for Piano): Act Ib. La cour de lys. Assez animé [Danse extatique et final]",Claude Debussy,-1
0.921,0.442,0.0976,0.243,1.27e-05,0.0819999999999999,Cosmic Ionization,SixteenInMono,-1
0.937,0.713,0.57,0.728,0.0198,0.131,BLACK HEART,UNB,-1
0.799,0.462,0.539,0.4029999999999999,0.0109,0.313,U Can Stand Up - Edit,Avelino,-1
0.168,0.3829999999999999,0.102,0.311,0.982,0.0614,"Willkommen und Abschied, D. 767 - Live",Franz Schubert,-1
0.76,0.921,0.759,0.66,0.0293,0.18,Cookies,Tokyo Machine,-1
0.8059999999999999,0.64,0.698,0.568,0.0581,0.354,Banned From The Club (feat. Slim Dunkin & Yung Joey),Waka Flocka Flame,-1
0.531,0.7829999999999999,0.0867,0.526,0.27,0.0589,Last Night's Mascara,Brynn Cartelli,-1
0.6829999999999999,0.635,0.3329999999999999,0.7040000000000001,0.435,0.258,Let Op Je Kech (feat. Equalz),Mula B,-1
0.141,0.631,0.0801,0.8959999999999999,0.0317,0.0532,Smooth,Saito,-1
0.0412,0.413,0.192,0.151,0.992,0.0604,"Fantasie in F Minor, K. Anh. 32 (Fragment)",Wolfgang Amadeus Mozart,-1
0.916,0.614,0.63,0.483,0.0183,0.0537,Comeback,D-Mad,-1
0.0462,0.132,0.068,0.0929,0.956,0.0403,First Immersion,Simon Chylinksi,-1
0.7390000000000001,0.433,0.193,0.779,0.244,0.0748,Such a Night,Michael Bublé,-1
0.737,0.826,0.104,0.966,0.743,0.0653,Somebody Baby,Rudeboy,-1
0.804,0.515,0.0747,0.626,0.0661,0.0956,Crazy to Love You,Decco,-1
0.578,0.727,0.278,0.432,0.0779,0.0289999999999999,Alles - Radio Edit,Perel,-1
0.684,0.711,0.286,0.66,0.4589999999999999,0.0397,Raaje Yaane,Desi Mohan,-1
0.512,0.406,0.102,0.196,0.299,0.0319,Savour It,Sarah Blasko,-1
0.122,0.6709999999999999,0.0867,0.6409999999999999,0.936,0.0411,Moving In,Kevin Penkin,-1
0.0235,0.0918,0.1119999999999999,0.0605,0.943,0.0419,"Divertimento in E-Flat Major, K. 563: II. Adagio",Wolfgang Amadeus Mozart,-1
0.79,0.8420000000000001,0.156,0.885,0.253,0.0505,Banchiw,Teddy Yo,-1
0.5760000000000001,0.92,0.375,0.3779999999999999,0.0322,0.261,Blood Walk (feat. Free Ackrite),2 Eleven,-1
0.939,0.509,0.347,0.331,0.0003,0.0302,Deserve,Mind Spiders,-1
0.965,0.491,0.149,0.487,0.000134,0.0444,Your Friendly Local Arsonist,Tanuki,-1
0.949,0.507,0.087,0.49,0.000106,0.0561,Howling,FLOW,-1
0.8740000000000001,0.688,0.486,0.736,0.432,0.251,Udhurhogo Chaddige,Karthik Venkatesh,-1
0.6809999999999999,0.778,0.0898,0.782,0.421,0.0547,Perfecta,Los Alameños De La Sierra,-1
0.892,0.639,0.0969,0.902,0.171,0.0365,Rosita Went to Jail,Flamingo Tours,-1
0.841,0.7170000000000001,0.072,0.629,0.0846,0.125,Fake Gucci,ALMA,-1
0.185,0.3279999999999999,0.0766,0.347,0.987,0.0427,"Grande valse brillante in E-Flat Major, Op. 18",Frédéric Chopin,-1
0.981,0.265,0.6970000000000001,0.157,0.00469,0.257,Trust,Take Offense,-1
0.77,0.698,0.132,0.6409999999999999,0.183,0.103,Nadie ha dicho (feat. Gente de Zona),Laura Pausini,-1
0.421,0.544,0.108,0.0803,0.68,0.0268,Akureyri,Saguru,-1
0.173,0.371,0.11,0.204,0.91,0.0347,Stroll in the Woods,Mikaeli,-1
0.0934,0.6709999999999999,0.1169999999999999,0.411,0.8390000000000001,0.0665,God Is A Woman - Recorded At Spotify Studios NYC,Allan Rayman,-1
0.868,0.7709999999999999,0.126,0.441,0.0393,0.13,Technique,MAI LAN,-1
0.956,0.243,0.173,0.119,0.00442,0.0999,Follow Me,Snails,-1
0.922,0.296,0.916,0.311,0.000121,0.048,Feels Like The First Time - Live,Foreigner,-1
0.723,0.667,0.213,0.251,0.0455,0.27,66,Lil Yachty,-1
0.851,0.7809999999999999,0.0829,0.767,0.000387,0.043,Lost My Way,Sean Sines,-1
0.5770000000000001,0.7859999999999999,0.0863,0.47,0.3,0.0423,Thanaha - Title Track,Rijosh Aluva,-1
0.923,0.507,0.332,0.6709999999999999,0.6779999999999999,0.271,Sachu Kau Sajan Mara,Kavita Mandera,-1
0.177,0.382,0.124,0.384,0.988,0.0499,"Christmas Oratorio, BWV 248 / Part Two - For the second Day of Christmas: No.15 Aria (Tenor): ""Frohe Hirten, eilt, ach eilet""",Johann Sebastian Bach,-1
0.0748,0.37,0.0937,0.0564,0.979,0.0419,スケルツォ 第2番 変ロ短調 作品31,Frédéric Chopin,-1
0.351,0.48,0.165,0.3829999999999999,0.432,0.0272,The Rail,Marie/Lepanto,-1
0.746,0.619,0.297,0.845,0.288,0.0364,Vete,Jimmy Gonzalez Y Grupo Mazz,-1
0.196,0.374,0.1009999999999999,0.257,0.981,0.04,Do Nothin' 'Til You Hear from Me,Duke Ellington,-1
0.555,0.703,0.315,0.156,0.435,0.239,Raise The Roof (feat. Ty Dolla $ign),Kap G,-1
0.384,0.643,0.1159999999999999,0.206,0.308,0.0264,All Time High,Richard Clayderman,-1
0.669,0.504,0.396,0.662,0.0476,0.321,Sinfonico Presenta: Me Compre Un Full - Real G Remix,Nengo Flow,-1
0.561,0.7609999999999999,0.123,0.129,0.0498,0.0543,Trident,Matt Ox,-1
0.64,0.687,0.246,0.885,0.289,0.0256,Besos y Ceresas,Primera Generacion,-1
0.285,0.523,0.385,0.354,0.954,0.0401,The Mooche,Mills' Ten Black Berries,-1
0.657,0.753,0.112,0.437,0.171,0.0449,The Middle,Zedd,-1
0.774,0.505,0.37,0.0381,0.0743,0.0434,Formula 1 Theme,Brian Tyler,-1
0.597,0.624,0.108,0.084,0.0992,0.049,Krigsgaldr,Heilung,-1
0.285,0.71,0.115,0.371,0.746,0.362,Walking Home,Huez,-1
0.48,0.636,0.104,0.359,0.748,0.3,Call It Love,Summers Sons,-1
0.5770000000000001,0.6579999999999999,0.1119999999999999,0.482,0.00178,0.0388,Something to Believe in,Ferry Corsten,-1
0.431,0.778,0.127,0.843,0.564,0.0482,Quiero,Joss Favela,-1
0.575,0.8959999999999999,0.352,0.575,0.3829999999999999,0.0834,Messy,E.J. Carter,-1
0.593,0.264,0.104,0.4039999999999999,0.916,0.0403,Sonatra (Equal Temperament),Michael Gordon,-1
0.506,0.597,0.265,0.45,0.138,0.0382,Ayy,BEAT HEAD,-1
0.8240000000000001,0.669,0.336,0.482,0.0585,0.0781,Mind On It (feat. Jess Glynne),Yungen,-1
0.8190000000000001,0.513,0.126,0.654,5.33e-05,0.031,C'mon C'mon,Def Leppard,-1
0.7340000000000001,0.779,0.0904,0.318,0.0196,0.0416,¿Dónde Estarás? - El Dusty Locos Only Remix,Raymix,-1
0.531,0.631,0.145,0.256,0.4639999999999999,0.131,До солнца,Loc-Dog,-1
0.6659999999999999,0.723,0.106,0.1169999999999999,0.046,0.0274,Soorma Anthem,Shankar-Ehsaan-Loy,-1
0.725,0.7509999999999999,0.0896,0.648,0.643,0.0689,Usire Usire,Rajesh Kirshnan,-1
0.369,0.361,0.138,0.21,0.866,0.0309,"Tightrope (From ""The Greatest Showman"")",Scott & Ryceejo,-1
0.732,0.522,0.0782,0.534,0.214,0.372,From the Vault,The Trouble Notes,-1
